840211635444842496|"heavy cloudy"|63.0|0|0|0|0|0|1|73.9
840228154010607617|"clear"|69.0|0|0|0|0|0|0|86.0
840241709342691329|"heavy cloudy"|93.0|0|0|1|0|0|1|64.4
840239469999546368|"heavy cloudy"|78.0|0|0|0|0|0|0|70.3
840253225890635777|"light rain"|97.0|0|0|0|0|0|1|44.1
840276013028392962|"light snow"|96.0|1|0|1|0|0|0|61.0
840273467622719488|"clear"|69.0|0|0|0|0|0|0|86.0
840302612150910976|"clear"|69.0|0|0|0|0|0|0|84.9
840299139673939968|"clear"|69.0|0|0|0|0|0|0|84.9
840298885247463424|"heavy cloudy"|89.0|0|0|0|0|0|0|66.9
840297890333433856|"light snow"|96.0|1|0|1|0|0|0|61.0
840333492705775617|"clear"|69.0|0|0|0|0|0|0|80.1
840333229953581056|"clear"|69.0|0|0|0|0|0|0|80.1
840327946778886144|"clear"|69.0|0|0|0|0|0|0|82.9
840365378521964544|"light cloudy"|90.0|0|0|0|0|0|0|84.9
840362166259716097|"heavy cloudy"|93.0|0|0|1|0|0|1|48.2
840371420592971776|"light cloudy"|54.0|0|0|0|0|0|0|87.1
840390650814124032|"clear"|69.0|0|0|0|0|0|0|80.1
840388923478147073|"clear"|69.0|0|0|0|0|0|0|80.1
840385786839257091|"clear"|100.0|0|0|0|0|0|0|77.0
840412083325947904|"heavy cloudy"|93.0|0|0|1|0|0|1|48.2
840408670303338497|"light snow"|96.0|1|0|1|0|0|1|48.0
840402994290126849|"clear"|69.0|0|0|0|0|0|0|80.1
840400391208603648|"light snow"|96.0|1|0|1|0|0|0|46.9
840425559054213120|"light cloudy"|54.0|0|0|0|0|0|0|57.0
840429211882012672|"heavy cloudy"|94.0|1|0|0|0|0|0|73.9
840454933597974529|"clear"|70.0|0|0|0|0|0|0|80.1
840449168673988608|"clear"|69.0|0|0|0|0|0|0|80.1
840449017574232064|"clear"|69.0|0|0|0|0|0|0|80.1
840448566795620352|"clear"|69.0|0|0|0|0|0|0|80.1
840447333317914624|"clear"|69.0|0|0|0|0|0|0|80.1
840446784300277760|"clear"|69.0|0|0|0|0|0|0|80.1
840446720391708672|"light cloudy"|43.0|0|0|0|0|0|0|36.0
840446143314063360|"clear"|69.0|0|0|0|0|0|0|80.1
840443827492130817|"heavy cloudy"|78.0|0|0|0|0|0|0|66.9
840480539010293761|"light snow"|89.0|1|0|1|0|0|0|21.9
840490953714589696|"clear"|80.0|0|0|0|0|0|0|80.1
840546490112192512|"light snow"|96.0|1|0|1|0|0|0|17.1
840573627598745601|"heavy cloudy"|100.0|0|0|0|0|0|1|42.1
840588546700263424|"clear"|92.0|0|0|0|0|0|0|66.0
840587812097413120|"heavy cloudy"|93.0|0|0|1|0|0|0|41.0
840586748090544128|"clear"|87.0|0|0|0|0|0|0|80.1
840585787255152642|"clear"|92.0|0|0|0|0|0|0|66.0
840584867490463744|"heavy cloudy"|89.0|0|0|1|0|0|1|46.0
840581675256033280|"light snow"|96.0|1|0|1|0|0|0|17.1
840604731349303296|"light cloudy"|81.0|0|0|0|0|0|0|84.9
840604139298123779|"light cloudy"|59.0|0|0|0|0|0|0|68.0
840619768898035712|"clear"|100.0|0|0|0|0|0|0|77.0
840618563866042368|"light snow"|96.0|0|0|1|0|0|0|17.1
840616171808399363|"light snow"|85.0|0|0|1|0|0|0|39.9
840638099822542848|"heavy cloudy"|78.0|0|0|0|0|0|0|75.0
840634261740765186|"clear"|89.0|0|0|1|0|0|0|36.0
840630993606332416|"heavy cloudy"|56.0|0|0|0|0|0|0|46.0
840650985273974784|"clear"|100.0|0|0|0|0|0|0|77.0
840646054127251457|"clear"|87.0|0|0|0|0|0|0|80.1
840680355862585345|"heavy cloudy"|53.0|0|0|0|0|0|0|36.0
840680182012760064|"heavy cloudy"|56.0|0|0|0|0|0|0|61.0
840712906903760896|"heavy cloudy"|100.0|0|0|0|0|0|1|53.1
840704131937386496|"clear"|87.0|0|0|0|0|0|0|82.0
840700864532643841|"heavy cloudy"|53.0|0|0|0|0|0|0|32.0
840726103153037312|"clear"|87.0|0|0|0|0|0|0|82.0
840742545894322177|"clear"|87.0|0|0|0|0|0|0|82.0
840739638696386560|"clear"|87.0|0|0|0|0|0|0|82.0
840739275918397440|"clear"|87.0|0|0|0|0|0|0|82.0
840760419803369472|"heavy cloudy"|52.0|0|0|0|0|0|0|28.0
840760376438448129|"clear"|77.0|0|0|0|0|0|1|57.0
840777363847798784|"light rain"|100.0|0|0|0|0|0|1|61.0
840774984528195584|"clear"|87.0|0|0|0|0|0|0|82.0
840803287133749248|"clear"|87.0|0|0|0|0|0|0|82.0
840803191599984643|"heavy cloudy"|39.0|0|0|0|0|0|0|18.0
840791357086130176|"heavy cloudy"|87.0|0|0|0|1|0|1|48.9
840817353432653824|"clear"|87.0|0|0|0|0|0|0|82.0
840848868099022848|"heavy cloudy"|87.0|0|0|0|1|0|1|46.9
840893361502466048|"clear"|96.0|0|0|0|0|0|0|82.0
840923970207645696|"heavy cloudy"|89.0|0|0|0|0|0|1|57.0
840921343113736195|"heavy cloudy"|81.0|0|0|0|1|0|1|75.0
840939744968105984|"light rain"|100.0|0|0|0|0|0|1|46.9
840935232580775936|"clear"|50.0|0|0|0|0|0|0|28.0
840932040677707776|"heavy cloudy"|43.0|0|0|0|0|0|0|39.0
840929665313312769|"clear"|50.0|0|0|0|0|0|0|28.0
840969797982662661|"light cloudy"|44.0|0|0|0|0|0|0|32.0
840968453926223872|"clear"|100.0|1|0|0|0|0|0|82.0
840966365922107393|"heavy cloudy"|99.0|0|0|0|0|0|0|48.9
840961155556347904|"light rain"|100.0|0|0|0|0|0|1|46.9
841000894976147457|"clear"|59.0|0|0|0|0|0|0|33.8
840992339157999619|"heavy cloudy"|80.0|0|0|0|1|0|1|75.0
840992005241090051|"heavy cloudy"|43.0|0|0|0|0|0|0|39.0
840991963591528448|"clear"|50.0|0|0|0|0|0|0|28.0
841013550420226048|"heavy cloudy"|52.0|0|0|0|0|0|0|33.1
841007466318053376|"light cloudy"|44.0|0|0|0|0|0|0|32.0
841004501079334918|"clear"|59.0|0|0|0|0|0|0|33.8
841030265342435330|"light rain"|100.0|0|0|0|0|0|1|46.9
841029494328684544|"heavy cloudy"|100.0|0|0|0|0|0|0|69.8
841028631707156480|"heavy cloudy"|78.0|0|0|0|0|0|0|82.9
841025389463973888|"clear"|100.0|1|0|0|0|0|0|79.0
841023673020612608|"heavy cloudy"|58.0|0|0|0|0|0|0|57.9
841040710530932737|"clear"|50.0|0|0|0|0|0|0|28.9
841037460607983616|"heavy cloudy"|58.0|0|0|0|0|0|0|57.9
841053345909374976|"heavy cloudy"|100.0|0|0|0|0|0|1|82.9
841052619762155520|"clear"|100.0|1|0|0|0|0|0|82.9
841073236104400900|"heavy cloudy"|100.0|0|0|0|0|0|0|68.0
841090345261715456|"light fog"|100.0|1|0|0|0|0|0|82.9
841085689655615488|"heavy cloudy"|80.0|0|0|0|0|0|0|54.0
841096750265974789|"light fog"|100.0|1|0|0|0|0|0|82.9
841121701828165632|"light cloudy"|43.0|0|0|0|0|0|0|42.1
841110177361219584|"heavy cloudy"|52.0|0|0|0|0|0|0|19.9
841134580853813248|"light fog"|100.0|1|0|0|0|0|0|82.9
841128627370627072|"heavy cloudy"|100.0|0|0|0|0|0|1|45.0
841148127096786944|"heavy cloudy"|100.0|0|0|0|0|0|1|45.0
841145076172562432|"light cloudy"|50.0|0|0|0|0|0|0|32.0
841141252137586693|"clear"|59.0|0|0|0|0|0|0|35.6
841170883267952642|"heavy cloudy"|100.0|0|0|0|0|0|1|45.0
841167686692298752|"light cloudy"|89.0|0|0|0|0|0|0|69.1
841196515301433345|"heavy cloudy"|94.0|0|0|0|0|0|0|48.2
841206413758210048|"heavy cloudy"|93.0|1|0|0|0|0|0|66.9
841232176041598977|"clear"|59.0|0|0|0|0|0|0|35.6
841247643212869634|"clear"|59.0|0|0|0|0|0|0|35.6
841282167997050881|"heavy cloudy"|100.0|0|0|0|0|0|1|82.9
841300489409044480|"light cloudy"|52.0|0|0|0|0|0|0|42.1
841294924783931393|"clear"|97.0|1|0|0|0|0|0|82.9
841294649230790656|"light snow"|88.0|0|0|1|0|0|0|34.0
841293319988748288|"clear"|97.0|1|0|0|0|0|0|82.9
841333101477388288|"clear"|52.0|0|0|0|0|0|0|28.9
841323262042869769|"heavy cloudy"|89.0|0|0|0|0|0|1|55.0
841321411062976512|"clear"|97.0|1|0|0|0|0|0|82.9
841344572290617345|"clear"|97.0|1|0|0|0|0|0|82.9
841340663010586624|"clear"|52.0|0|0|0|0|0|0|32.0
841377282610536449|"heavy cloudy"|89.0|0|0|0|0|0|1|45.0
841373793113255937|"clear"|52.0|0|0|0|0|0|0|34.0
841402589057044480|"heavy cloudy"|89.0|0|0|0|0|0|1|64.0
841420536148180992|"clear"|97.0|1|0|0|0|0|0|84.9
841438905480167425|"clear"|52.0|0|0|0|0|0|0|35.1
841437506432335872|"clear"|52.0|0|0|0|0|0|0|35.1
841436446275883009|"clear"|52.0|0|0|0|0|0|0|35.1
841432636623114243|"clear"|52.0|0|0|0|0|0|0|35.1
841431736118579204|"clear"|52.0|0|0|0|0|0|0|35.1
841454002260733952|"clear"|62.0|0|0|0|0|0|0|90.0
841448359189708804|"clear"|52.0|0|0|0|0|0|0|35.1
841447852760948737|"clear"|64.0|0|0|0|0|0|0|39.2
841445928145948677|"heavy cloudy"|46.0|0|0|0|0|0|0|42.1
841467886648606725|"clear"|80.0|0|0|0|0|0|0|77.0
841483601418022912|"clear"|56.0|0|0|0|0|0|0|35.1
841483108797018116|"heavy cloudy"|100.0|0|0|0|0|0|1|69.1
841482418133581824|"heavy cloudy"|97.0|1|0|0|0|0|0|84.9
841495213097000961|"clear"|61.0|0|0|0|0|0|0|35.1
841512439191609344|"clear"|69.0|0|0|0|0|0|0|35.1
841511826231832576|"heavy cloudy"|97.0|1|0|0|0|0|0|84.9
841508864172408832|"clear"|69.0|0|0|0|0|0|0|35.1
841505728556818434|"heavy cloudy"|96.0|1|0|0|0|0|0|66.9
841503857536454656|"heavy cloudy"|97.0|1|0|0|0|0|0|84.9
841514625594208257|"heavy cloudy"|100.0|0|0|0|0|0|1|69.1
841545195183263745|"heavy cloudy"|97.0|1|0|0|0|0|0|84.9
841618008695013376|"clear"|93.0|0|0|1|0|0|1|23.0
841663785584607232|"light snow"|96.0|1|0|1|0|0|0|35.1
841678470463803395|"light snow"|96.0|1|0|1|0|0|0|35.1
841694495615913984|"light snow"|96.0|1|0|1|0|0|1|46.0
841708028625850373|"heavy cloudy"|100.0|1|0|1|0|0|1|39.2
841739234591531008|"heavy cloudy"|93.0|0|0|0|0|0|1|45.0
841739006035546113|"heavy cloudy"|93.0|0|0|0|0|0|1|45.0
841751638733914112|"clear"|45.0|0|0|0|0|0|0|64.0
841749809367150592|"clear"|100.0|1|0|0|0|0|0|84.9
841786099580211200|"clear"|50.0|0|0|0|0|0|0|71.1
841783924820971522|"clear"|67.0|0|0|0|0|0|0|68.0
841782772301725696|"clear"|50.0|0|0|0|0|0|0|71.1
841807791601930240|"light snow"|89.0|1|0|1|1|0|0|19.9
841807006742769664|"light snow"|96.0|1|0|1|0|0|0|30.9
841830356248489985|"clear"|100.0|1|0|0|0|0|0|84.0
841829380947038209|"clear"|100.0|1|0|0|0|0|0|84.0
841827883991633920|"light snow"|89.0|1|0|1|1|0|0|19.9
841861528827641858|"clear"|100.0|1|0|0|0|0|0|84.0
841859817748729856|"clear"|52.0|0|0|0|0|0|0|71.1
841849578672521217|"clear"|100.0|1|0|0|0|0|0|84.0
841913122801754112|"clear"|72.0|0|0|0|0|0|0|71.6
841934711459053569|"light rain"|100.0|0|0|0|0|0|1|57.0
841954471802507266|"light ice"|96.0|0|0|1|1|0|0|23.0
841976155431440386|"heavy cloudy"|79.0|0|0|0|0|0|1|28.0
841995790579056643|"light snow"|77.0|0|0|1|0|0|0|17.1
841989929139765248|"light rain"|100.0|0|0|0|0|0|1|57.0
842011533240602625|"heavy cloudy"|92.0|0|0|1|0|0|1|21.0
842006638009688065|"clear"|89.0|0|0|0|0|0|0|71.1
842005637844283392|"clear"|52.0|0|0|0|0|0|0|93.0
842027496514154498|"clear"|90.0|0|0|0|0|0|0|84.0
842015913968717824|"clear"|90.0|0|0|0|0|0|0|84.0
842055304418328576|"clear"|90.0|0|0|0|0|0|0|84.0
842072407926005761|"heavy cloudy"|66.0|0|0|0|0|0|0|64.0
842071779728330752|"clear"|52.0|0|0|0|0|0|0|93.0
842065282285883392|"clear"|90.0|0|0|0|0|0|0|84.0
842079462338506758|"heavy cloudy"|92.0|1|0|1|0|0|0|19.9
842092217300844544|"heavy cloudy"|65.0|0|0|0|0|0|0|77.0
842118037989859332|"clear"|90.0|0|0|0|0|0|0|84.0
842116818093367307|"heavy cloudy"|44.0|0|0|0|0|0|0|73.0
842113906738921482|"clear"|90.0|0|0|0|0|0|0|84.0
842112234419585024|"clear"|52.0|0|0|0|0|0|0|93.0
842109892076941312|"heavy cloudy"|93.0|0|0|1|0|0|0|32.0
842107966903992320|"heavy cloudy"|65.0|0|0|0|0|0|0|77.0
842129648964243458|"heavy cloudy"|93.0|0|0|1|0|0|0|32.0
842134864946200576|"clear"|90.0|0|0|0|0|0|0|84.0
842163044750921728|"heavy cloudy"|86.0|0|0|1|0|0|0|21.2
842177684692070400|"heavy cloudy"|52.0|0|0|0|0|0|0|91.0
842177574864318466|"heavy cloudy"|65.0|0|0|0|0|0|0|70.0
842173587154976768|"heavy cloudy"|62.0|0|0|0|0|0|0|26.1
842192509052846080|"heavy cloudy"|65.0|0|0|0|0|0|0|70.0
842189577334988801|"heavy cloudy"|62.0|0|0|0|0|0|0|19.9
842189072089075712|"light rain"|100.0|0|0|0|0|0|1|48.0
842183398554759172|"light cloudy"|44.0|0|0|0|0|0|0|40.3
842208354978037760|"clear"|90.0|0|0|0|0|0|0|84.0
842219073136132101|"heavy cloudy"|74.0|0|0|1|0|0|0|21.2
842211123524960257|"heavy cloudy"|63.0|0|0|0|0|0|0|19.9
842235227917320192|"clear"|90.0|0|0|0|0|0|0|84.0
842250167629692928|"clear"|90.0|0|0|0|0|0|0|84.0
842243882335232005|"clear"|89.0|0|0|0|0|0|0|75.0
842256252373680128|"clear"|90.0|0|0|0|0|0|0|84.0
842322024508850176|"heavy cloudy"|63.0|0|0|0|0|0|0|19.9
842321651886833664|"heavy cloudy"|63.0|0|0|0|0|0|0|19.9
842316218979762176|"light snow"|81.0|0|0|1|0|0|0|21.0
842373531254026240|"light snow"|81.0|0|0|1|0|0|0|30.9
842389997558849538|"clear"|65.0|0|0|0|0|0|0|19.0
842399044416737280|"light cloudy"|27.0|0|0|0|0|0|0|74.8
842411078260817920|"heavy cloudy"|63.0|0|0|1|0|0|0|34.0
842430404661395457|"heavy cloudy"|48.0|0|0|0|0|0|0|91.0
842447243043049477|"clear"|63.0|0|0|0|0|0|0|35.1
842443770201272321|"clear"|65.0|0|0|0|0|0|0|19.0
842442673105461248|"clear"|90.0|0|0|0|0|0|0|84.0
842465694042140672|"heavy cloudy"|93.0|0|0|0|0|0|1|37.9
842464749967314944|"clear"|90.0|0|0|0|0|0|0|78.1
842463374441041920|"light cloudy"|75.0|0|0|0|0|0|0|71.6
842463315456483328|"clear"|49.0|0|0|0|0|0|0|48.9
842459731906158594|"clear"|65.0|0|0|0|0|0|0|37.4
842473149153345536|"clear"|63.0|0|0|0|0|0|0|37.9
842494623599611905|"heavy cloudy"|86.0|0|0|0|0|0|0|69.1
842494577164664832|"clear"|63.0|0|0|0|0|0|0|39.0
842494144752836608|"clear"|63.0|0|0|0|0|0|0|39.0
842493053965238274|"heavy cloudy"|100.0|0|0|0|0|0|0|77.0
842510992940531713|"clear"|90.0|0|0|0|0|0|0|78.1
842508377448042496|"clear"|90.0|0|0|0|0|0|0|78.1
842503599477444610|"clear"|74.0|0|0|0|0|0|0|43.0
842540653376684032|"heavy cloudy"|88.0|0|0|0|0|0|0|57.2
842539766381854720|"heavy cloudy"|93.0|0|0|0|0|0|0|55.0
842554911422201857|"clear"|90.0|0|0|0|0|0|0|78.1
842553517697089536|"clear"|53.0|0|0|0|0|0|0|42.1
842552149338984452|"heavy cloudy"|100.0|0|0|0|0|0|0|77.0
842549487600058368|"clear"|56.0|0|0|0|0|0|1|53.1
842571274983477248|"light cloudy"|93.0|0|0|0|0|0|0|39.9
842567375253733376|"clear"|65.0|0|0|0|0|0|0|19.0
842585523407396864|"clear"|65.0|0|0|0|0|0|0|19.0
842585372940877824|"clear"|55.0|0|0|0|0|0|0|39.0
842584362294038529|"clear"|65.0|0|0|0|0|0|0|19.0
842597521331437570|"clear"|90.0|0|0|0|0|0|0|78.1
842631713897533440|"clear"|90.0|0|0|0|0|0|0|78.1
842636440697683968|"clear"|90.0|0|0|0|0|0|0|78.1
842636146442096642|"heavy cloudy"|93.0|0|0|0|0|0|0|55.0
842680116241223680|"clear"|63.0|0|0|0|0|0|0|48.9
842697382714359808|"light cloudy"|55.0|0|0|0|0|0|0|53.1
842721770490626049|"light cloudy"|59.0|0|0|0|0|0|0|71.6
842718768795213824|"clear"|56.0|0|0|0|0|0|0|25.0
842766514327621632|"heavy cloudy"|94.0|0|0|0|0|0|0|75.2
842766046381723652|"clear"|82.0|0|0|0|0|0|1|53.1
842782471586439168|"clear"|56.0|0|0|0|0|0|0|39.0
842797846273425414|"light cloudy"|59.0|0|0|0|0|0|0|75.0
842795512562561024|"clear"|58.0|0|0|0|0|0|0|41.0
842794650175856640|"clear"|66.0|0|0|0|0|0|0|51.1
842793606406684674|"clear"|64.0|0|0|0|0|0|0|43.0
842809385852186624|"clear"|97.0|0|0|0|0|0|0|78.1
842828059032113152|"heavy cloudy"|90.0|0|0|0|0|0|0|77.0
842824959474843648|"clear"|97.0|0|0|0|0|0|0|75.0
842841165841874944|"clear"|97.0|0|0|0|0|0|0|78.1
842839362714947584|"clear"|56.0|0|0|0|0|0|0|46.0
842839208511266816|"clear"|64.0|0|0|0|0|0|1|46.4
842838983247904769|"clear"|56.0|0|0|0|0|0|0|46.0
842837651761889284|"clear"|56.0|0|0|0|0|0|0|46.0
842836889421955073|"heavy cloudy"|90.0|0|0|0|0|0|0|77.0
842855889887514629|"clear"|56.0|0|0|0|0|0|0|46.0
842852996711034880|"clear"|56.0|0|0|0|0|0|0|46.0
842873151893598208|"clear"|96.0|0|0|0|0|0|1|51.1
842885712517070849|"clear"|66.0|0|0|0|0|0|0|55.9
842917975539769345|"heavy cloudy"|90.0|0|0|0|0|0|0|82.0
842913144007774211|"clear"|56.0|0|0|0|0|0|0|46.0
842911079575379968|"light cloudy"|50.0|0|0|0|0|0|0|93.0
842909835293151232|"heavy cloudy"|59.0|0|0|0|0|0|0|75.9
842929878068576256|"light fog"|97.0|0|0|0|0|0|0|78.1
842928944902942720|"light fog"|97.0|0|0|0|0|0|0|78.1
842925864165785600|"light fog"|97.0|0|0|0|0|0|0|78.1
842946183697960961|"clear"|82.0|0|0|0|0|0|1|28.9
842944876920545280|"light fog"|97.0|0|0|0|0|0|0|78.1
842944328863485952|"light cloudy"|52.0|0|0|0|0|0|0|48.9
842942370350022656|"light fog"|97.0|0|0|0|0|0|0|78.1
842955253808996353|"light rain"|100.0|0|0|0|0|0|1|39.0
842955035176652801|"light rain"|100.0|0|0|0|0|0|1|39.0
842952950775472129|"heavy cloudy"|89.0|0|0|1|0|0|1|48.9
842993085101629440|"clear"|56.0|0|0|0|0|0|0|46.0
842991141716922369|"clear"|56.0|0|0|0|0|0|0|46.0
842986571238277120|"light rain"|100.0|0|0|0|0|0|1|39.0
843008711907975168|"light fog"|97.0|0|0|0|0|0|0|78.1
843020756271423491|"light fog"|97.0|0|0|0|0|0|0|78.1
843048302664998913|"clear"|100.0|0|0|0|0|0|0|77.0
843063736088719361|"heavy cloudy"|89.0|0|0|0|0|0|0|48.9
843098634489151488|"heavy cloudy"|67.0|0|0|0|0|0|0|48.9
843089131450388481|"heavy cloudy"|82.0|0|0|0|0|0|0|34.0
843089102568222720|"light rain"|100.0|0|0|0|0|0|1|57.0
843106219673997312|"heavy cloudy"|70.0|0|0|0|0|0|1|75.9
843105376748765184|"heavy cloudy"|70.0|0|0|0|0|0|1|75.9
843126959513264131|"heavy cloudy"|89.0|0|0|0|0|0|1|51.1
843125938548359169|"clear"|61.0|0|0|0|0|0|0|46.0
843142336079183872|"clear"|56.0|0|0|0|0|0|0|42.1
843140083586928640|"heavy cloudy"|70.0|0|0|0|0|0|1|75.9
843158598511419392|"heavy cloudy"|90.0|0|0|0|0|0|0|64.9
843149763167973376|"light fog"|93.0|0|0|0|0|0|0|78.1
843172946445189120|"light fog"|93.0|0|0|0|0|0|0|78.1
843168919032676353|"heavy cloudy"|93.0|0|0|0|0|0|0|82.0
843187851923771392|"clear"|82.0|0|0|1|0|0|0|46.0
843187231133224965|"clear"|82.0|0|0|1|0|0|0|46.0
843183717463941120|"light fog"|93.0|0|0|0|0|0|0|78.1
843183152625569793|"clear"|82.0|0|0|1|0|0|0|46.0
843202860292739073|"heavy cloudy"|93.0|0|0|0|0|0|0|82.0
843201117546799107|"light fog"|93.0|0|0|0|0|0|0|75.9
843200492301946881|"heavy cloudy"|82.0|0|0|0|0|0|0|48.9
843199543017725952|"light fog"|93.0|0|0|0|0|0|0|75.9
843196299776352256|"clear"|92.0|0|0|1|0|0|0|46.0
843210353383297025|"heavy cloudy"|70.0|0|0|0|0|0|1|78.1
843229650281152512|"light fog"|93.0|0|0|0|0|0|0|73.9
843227671530233856|"light fog"|93.0|0|0|0|0|0|0|73.9
843227128833363969|"light fog"|93.0|0|0|0|0|0|0|73.9
843246098693013508|"light fog"|93.0|0|0|0|0|0|0|73.9
843245584375074816|"light rain"|96.0|0|0|0|0|0|1|55.0
843243589996036096|"heavy cloudy"|70.0|0|0|0|0|0|1|78.1
843240947286794240|"heavy cloudy"|82.0|0|0|0|0|0|0|48.9
843240264210808832|"light cloudy"|67.0|0|0|0|0|0|0|69.1
843265770977148929|"heavy cloudy"|73.0|0|0|0|0|0|0|45.0
843260491166232576|"light fog"|90.0|0|0|0|0|0|0|73.9
843257838931603456|"light fog"|90.0|0|0|0|0|0|0|73.9
843253800660094978|"light cloudy"|90.0|0|0|0|0|0|0|84.0
843280650245459970|"heavy cloudy"|93.0|0|0|0|0|0|0|82.0
843274351621406721|"heavy cloudy"|96.0|0|0|1|0|0|0|37.9
843294598160105476|"heavy cloudy"|70.0|0|0|0|0|0|1|78.1
843310851910242304|"light fog"|90.0|0|0|0|0|0|0|73.9
